Resume_ID,Candidate_Name,Cosine_Rank,Cosine_Score,Cosine_Percentage,Rank_Jaccard,Jaccard_Score,Jaccard_Percentage,Rank_Difference,Score_Difference,Category,Key_Skills,Rank_Agreement
696,Candidate_696,11,0.4977305829524994,49.77000045776367,116,0.031746031746031744,3.17,-105,0.46598455120646765,🌟 Excellent Match,ajax google chrome participated development well responsive single page application using react j framework javascript conjuncti json responsible checking compatibility hence worked different browser like safari sql helped developing project class web service application using front interface ui technology like object oriented javascript angular angular developed mobile based application ionic used calendar plugin also let employee schedule availability well effectively planning preparing f class student success project project jainism project part website azure accomplishmentss extensive experience designing developing ui web mobile application using html bootstrap collection framework cs cs web standard delivered instruction establishing classroom environment student involvement cs framework standard dom exception handling html system internet explorer aim create responsive login page give user option login application login without password forgot username student learn course availability jainism religion project trident computer corporation project part website aim create responsive login page top network infrastructure equipment supplier time choose right equipment company responsibility mine lead direct end interface development throughout group application create mockups wireframes project essential ionic mobile application developed mobile based application ionic used camera plugin let user save important document file project delaplex mobile application ionic mobile application using html java experience building apps integrate restful apis worked multiple project agile development team methodology also worked waterfall method experience developing user interface screen using javascript jquery jquery excellent knowledge development user experience web mobile based application involved several web application development project required responsive web design utilized latest technology layout experience developing user interface ui rich web application madhya pradesh july june created boardroom courtroom multimedia presentation including video synced deposition enhanced understanding researched updated required material needed firm partner taught undergraduate student java medium query mozilla firefox well sas schedule scope project decision implemented search functionality internal application using angular j worked compatibility fixed major layout bug supported browser using angularjs used http angularjs consuming restful web service technical instructor universal informatics indore scss student team working separate project taught programming course html develop enhance website fullest potential worked client analyze graphic web design need design appropriate solution within organization budget collaborated project manager regarding product definition typescript view profile project receipt juggler mobile application designing designed ui using tool like invison ui team experience core java concept basic oop concept,🔴 Large (>10)
847,Candidate_847,12,0.49363499879837036,49.36000061035156,37,0.036585365853658534,3.66,-25,0.45704963294471185,🌟 Excellent Match,Not specified,🔴 Large (>10)
1917,Candidate_1917,13,0.4925052523612976,49.25,2002,0.008928571428571428,0.89,-1989,0.48357668093272616,🌟 Excellent Match,ajax bootstrap cs dhtml html javascript jquery scss seo xhtml xml,🔴 Large (>10)
823,Candidate_823,14,0.4825376272201538,48.25,36,0.03759398496240601,3.76,-22,0.4449436422577478,🌟 Excellent Match,bootstrap year year git year year javascript year jquery year node year react year year redux year sql year,🔴 Large (>10)
675,Candidate_675,15,0.4766630530357361,47.66999816894531,4,0.047619047619047616,4.76,11,0.42904400541668847,🌟 Excellent Match,acquired previous internship critical thinking skill company growth learn valuable skill apply future endeavor work experience developer intern project refit adding responsive web design using html bootstrap redesign website developer intern project refit javascript tasked overall minimalistic design website managed code revision using bitbucket sourcetree relevant course data structure system programming computational concept discrete structure computer system expository writing fundamental computer science linear algebra principle programming veteran input chrome extension currently redesigning company website bootstrap cs functionality content developed website content functionality using html javascript jquery jquery maintain communication team member nj princeton nj april august handled development walkthru website relaunch collaborated intern plan website redesign nj february present developed chrome extension allows active retired u soldier ptsd connect one another design develop easy functionality using html remote,🔴 Large (>10)
895,Candidate_895,16,0.4766630530357361,47.66999816894531,6,0.047619047619047616,4.76,10,0.42904400541668847,🌟 Excellent Match,acquired previous internship critical thinking skill company growth learn valuable skill apply future endeavor work experience developer intern project refit adding responsive web design using html bootstrap redesign website developer intern project refit javascript tasked overall minimalistic design website managed code revision using bitbucket sourcetree relevant course data structure system programming computational concept discrete structure computer system expository writing fundamental computer science linear algebra principle programming veteran input chrome extension currently redesigning company website bootstrap cs functionality content developed website content functionality using html javascript jquery jquery maintain communication team member nj princeton nj april august handled development walkthru website relaunch collaborated intern plan website redesign nj february present developed chrome extension allows active retired u soldier ptsd connect one another design develop easy functionality using html remote,🟠 Moderate (±10)
619,Candidate_619,17,0.4766630530357361,47.66999816894531,5,0.047619047619047616,4.76,12,0.42904400541668847,🌟 Excellent Match,acquired previous internship critical thinking skill company growth learn valuable skill apply future endeavor work experience developer intern project refit adding responsive web design using html bootstrap redesign website developer intern project refit javascript tasked overall minimalistic design website managed code revision using bitbucket sourcetree relevant course data structure system programming computational concept discrete structure computer system expository writing fundamental computer science linear algebra principle programming veteran input chrome extension currently redesigning company website bootstrap cs functionality content developed website content functionality using html javascript jquery jquery maintain communication team member nj princeton nj april august handled development walkthru website relaunch collaborated intern plan website redesign nj february present developed chrome extension allows active retired u soldier ptsd connect one another design develop easy functionality using html remote,🔴 Large (>10)
888,Candidate_888,18,0.46457600593566895,46.459999084472656,2106,0.006711409395973154,0.67,-2088,0.4578645965396958,🌟 Excellent Match,Not specified,🔴 Large (>10)
662,Candidate_662,19,0.46457600593566895,46.459999084472656,2107,0.006711409395973154,0.67,-2088,0.4578645965396958,🌟 Excellent Match,Not specified,🔴 Large (>10)
723,Candidate_723,20,0.46457600593566895,46.459999084472656,2105,0.006711409395973154,0.67,-2085,0.4578645965396958,🌟 Excellent Match,Not specified,🔴 Large (>10)
1542,Candidate_1542,21,0.46305733919143677,46.310001373291016,822,0.02127659574468085,2.13,-801,0.44178074344675594,🌟 Excellent Match,experience technology field also find position progressive training institution offer challenging rewarding work environment experience information technology specialist swiftnet thika swiftnet college computer tutor duty responsible everyday running college department training computer program student record software installation troubleshooting driving college growth agenda duty assigned director superhighway training centre computer tutor training computer application module software installation troubleshooting computer lab administrator student record staff routine management college reporting director duty assigned director joeska academy worked computer tutor special award stratmore university certificate attendance formation diploma en technology inoorero university certificate en pedagogical skill international proffessional consellors centre certificate en technology hemland college microbase computer college diploma en computer engineering nakuru institute technology,🔴 Large (>10)
837,Candidate_837,22,0.459392786026001,45.939998626708984,807,0.02142857142857143,2.14,-785,0.43796421459742957,🌟 Excellent Match,less year android studio less year angular less year c less year less year front end less year javascript less year less year ui less year,🔴 Large (>10)
765,Candidate_765,23,0.45639583468437195,45.63999938964844,419,0.025495750708215296,2.55,-396,0.43090008397615664,🌟 Excellent Match,year front end less year less year html year javascript year sql year ui less year,🔴 Large (>10)
809,Candidate_809,24,0.45639583468437195,45.63999938964844,420,0.025495750708215296,2.55,-396,0.43090008397615664,🌟 Excellent Match,year front end less year less year html year javascript year sql year ui less year,🔴 Large (>10)
1888,Candidate_1888,25,0.45595961809158325,45.599998474121094,108,0.03205128205128205,3.21,-83,0.4239083360403012,🌟 Excellent Match,work well people work habit clean organized able think objective manner possess excellent skill enjoy challenging creative project willing relocate anywhere authorized work u employer work experience java developer itlion gujarat april april company itlion successfully completed training core java developer duration efficient,🔴 Large (>10)
827,Candidate_827,26,0.45419085025787354,45.41999816894531,168,0.03015075376884422,3.02,-142,0.4240400964890293,🌟 Excellent Match,bootstrap less year c less year front end less year java less year javascript less year less year php less year react less year ui less year,🔴 Large (>10)
647,Candidate_647,27,0.4452924430370331,44.529998779296875,1075,0.01935483870967742,1.94,-1048,0.42593760432735567,🌟 Excellent Match,angular less year cs year html year javascript year nodejs less year,🔴 Large (>10)
706,Candidate_706,28,0.4452924430370331,44.529998779296875,1076,0.01935483870967742,1.94,-1048,0.42593760432735567,🌟 Excellent Match,angular less year cs year html year javascript year nodejs less year,🔴 Large (>10)
870,Candidate_870,29,0.4452924430370331,44.529998779296875,1071,0.01935483870967742,1.94,-1042,0.42593760432735567,🌟 Excellent Match,angular less year cs year html year javascript year nodejs less year,🔴 Large (>10)
747,Candidate_747,30,0.4430582523345947,44.310001373291016,46,0.03550295857988166,3.55,-16,0.40755529375471305,🌟 Excellent Match,Not specified,🔴 Large (>10)
829,Candidate_829,31,0.44086065888404846,44.09000015258789,28,0.038461538461538464,3.85,3,0.40239912042251,🌟 Excellent Match,year year html year java year javascript year php year python year wordpress year,🟡 Close (±5)
672,Candidate_672,32,0.4390694499015808,43.90999984741211,68,0.03355704697986577,3.36,-36,0.40551240292171503,🌟 Excellent Match,html less year javascript less year mysql less year php less year,🔴 Large (>10)
667,Candidate_667,33,0.4390694200992584,43.90999984741211,69,0.03355704697986577,3.36,-36,0.40551237311939264,🌟 Excellent Match,html less year javascript less year mysql less year php less year,🔴 Large (>10)
671,Candidate_671,34,0.4390694200992584,43.90999984741211,67,0.03355704697986577,3.36,-33,0.40551237311939264,🌟 Excellent Match,html less year javascript less year mysql less year php less year,🔴 Large (>10)
892,Candidate_892,35,0.4390694200992584,43.90999984741211,66,0.03355704697986577,3.36,-31,0.40551237311939264,🌟 Excellent Match,html less year javascript less year mysql less year php less year,🔴 Large (>10)
815,Candidate_815,36,0.4382443130016327,43.81999969482422,339,0.02681992337164751,2.68,-303,0.4114243896299852,🌟 Excellent Match,genome knowledge network able mimic neurological connection human brain us information context unavailable typically resume user choose either role model student depending,🔴 Large (>10)
830,Candidate_830,37,0.43764007091522217,43.7599983215332,741,0.022058823529411766,2.21,-704,0.4155812473858104,🌟 Excellent Match,bootstrap year year google analytics year google webmaster tool year graphic design year html year illustrator less year year jquery year php year scss year squarespace year website design year website development year wordpress year,🔴 Large (>10)
635,Candidate_635,38,0.4363757073879242,43.63999938964844,29,0.038461538461538464,3.85,9,0.39791416892638576,🌟 Excellent Match,serve challenging responsible position progressive organization apply acquired skill,🟠 Moderate (±10)
856,Candidate_856,39,0.4363757073879242,43.63999938964844,27,0.038461538461538464,3.85,12,0.39791416892638576,🌟 Excellent Match,serve challenging responsible position progressive organization apply acquired skill,🔴 Large (>10)
691,Candidate_691,40,0.4363757073879242,43.63999938964844,26,0.038461538461538464,3.85,14,0.39791416892638576,🌟 Excellent Match,serve challenging responsible position progressive organization apply acquired skill,🔴 Large (>10)
628,Candidate_628,41,0.43634265661239624,43.630001068115234,1082,0.019305019305019305,1.93,-1041,0.4170376373073769,🌟 Excellent Match,adobe xd year angular less year bdd year bootstrap year year dreamweaver less year firebase less year git less year github year html year illustrator year jasmine less year javascript year jquery year jsx less year karma less year npm less year photoshop year postman api less year react less year sas less year sketch year tdd year typescript less year webpack less year wordpress less year,🔴 Large (>10)
614,Candidate_614,42,0.43634265661239624,43.630001068115234,1081,0.019305019305019305,1.93,-1039,0.4170376373073769,🌟 Excellent Match,adobe xd year angular less year bdd year bootstrap year year dreamweaver less year firebase less year git less year github year html year illustrator year jasmine less year javascript year jquery year jsx less year karma less year npm less year photoshop year postman api less year react less year sas less year sketch year tdd year typescript less year webpack less year wordpress less year,🔴 Large (>10)
684,Candidate_684,43,0.43634265661239624,43.630001068115234,1080,0.019305019305019305,1.93,-1037,0.4170376373073769,🌟 Excellent Match,adobe xd year angular less year bdd year bootstrap year year dreamweaver less year firebase less year git less year github year html year illustrator year jasmine less year javascript year jquery year jsx less year karma less year npm less year photoshop year postman api less year react less year sas less year sketch year tdd year typescript less year webpack less year wordpress less year,🔴 Large (>10)
686,Candidate_686,44,0.4344941973686218,43.45000076293945,160,0.030303030303030304,3.03,-116,0.40419116706559155,🌟 Excellent Match,front end less year javascript less year,🔴 Large (>10)
616,Candidate_616,45,0.4344941973686218,43.45000076293945,161,0.030303030303030304,3.03,-116,0.40419116706559155,🌟 Excellent Match,front end less year javascript less year,🔴 Large (>10)
631,Candidate_631,46,0.4344941973686218,43.45000076293945,162,0.030303030303030304,3.03,-116,0.40419116706559155,🌟 Excellent Match,front end less year javascript less year,🔴 Large (>10)
630,Candidate_630,47,0.4344941973686218,43.45000076293945,166,0.030303030303030304,3.03,-119,0.40419116706559155,🌟 Excellent Match,front end less year javascript less year,🔴 Large (>10)
798,Candidate_798,48,0.43168091773986816,43.16999816894531,662,0.022900763358778626,2.29,-614,0.40878015438108956,🌟 Excellent Match,c year javascript less year year visual studio less year year,🔴 Large (>10)
697,Candidate_697,49,0.4295477271080017,42.95000076293945,900,0.020833333333333332,2.08,-851,0.4087143937746684,🌟 Excellent Match,adobe creative cloud year,🔴 Large (>10)
862,Candidate_862,50,0.4295477271080017,42.95000076293945,904,0.020833333333333332,2.08,-854,0.4087143937746684,🌟 Excellent Match,adobe creative cloud year,🔴 Large (>10)
789,Candidate_789,51,0.42886441946029663,42.88999938964844,614,0.023474178403755867,2.35,-563,0.40539024105654076,🌟 Excellent Match,adobe photoshop year angular less year bootstrap year c less year javascript year mysql year photoshop year php less year,🔴 Large (>10)
1208,Candidate_1208,52,0.42873048782348633,42.869998931884766,2313,0.0,0.0,-2261,0.42873048782348633,🌟 Excellent Match,arduino less year docker less year nginx less year python less year raspberry pi less year,🔴 Large (>10)
857,Candidate_857,53,0.42842912673950195,42.84000015258789,1115,0.019011406844106463,1.9,-1062,0.4094177198953955,🌟 Excellent Match,agile process completing assigned development task j compression achieving faster rendering employing javascript apply smooth transition animation shopping list updated skill used html file transfer duty included improvement website ui usability monitoring engaged participating scrum meeting nodejs helped move forward sprint overall look app delivering bug fix rapidly learning new technology angularjs providing website availability stable operation making weekly update website content remove bought contribution project included using minimization sas skill used angularjs cs edit hosted service html front end developer goldenray march may project management software webmaster ucsd pepband june june management website ucsd pepband created shopping list web application application allowed adding product shopping list javascript keeping audience athletics event skill used html mongodb reactjs sas sftp sprint planning sprint retrospective sprite used nodejs help mentor teach student system user management implemented application supported user role privilege project management included task assignment task status update required knowledge html wordpress ucsd pepband october october team five,🔴 Large (>10)
636,Candidate_636,54,0.42842912673950195,42.84000015258789,1116,0.019011406844106463,1.9,-1062,0.4094177198953955,🌟 Excellent Match,agile process completing assigned development task j compression achieving faster rendering employing javascript apply smooth transition animation shopping list updated skill used html file transfer duty included improvement website ui usability monitoring engaged participating scrum meeting nodejs helped move forward sprint overall look app delivering bug fix rapidly learning new technology angularjs providing website availability stable operation making weekly update website content remove bought contribution project included using minimization sas skill used angularjs cs edit hosted service html front end developer goldenray march may project management software webmaster ucsd pepband june june management website ucsd pepband created shopping list web application application allowed adding product shopping list javascript keeping audience athletics event skill used html mongodb reactjs sas sftp sprint planning sprint retrospective sprite used nodejs help mentor teach student system user management implemented application supported user role privilege project management included task assignment task status update required knowledge html wordpress ucsd pepband october october team five,🔴 Large (>10)
692,Candidate_692,55,0.42842912673950195,42.84000015258789,1114,0.019011406844106463,1.9,-1059,0.4094177198953955,🌟 Excellent Match,agile process completing assigned development task j compression achieving faster rendering employing javascript apply smooth transition animation shopping list updated skill used html file transfer duty included improvement website ui usability monitoring engaged participating scrum meeting nodejs helped move forward sprint overall look app delivering bug fix rapidly learning new technology angularjs providing website availability stable operation making weekly update website content remove bought contribution project included using minimization sas skill used angularjs cs edit hosted service html front end developer goldenray march may project management software webmaster ucsd pepband june june management website ucsd pepband created shopping list web application application allowed adding product shopping list javascript keeping audience athletics event skill used html mongodb reactjs sas sftp sprint planning sprint retrospective sprite used nodejs help mentor teach student system user management implemented application supported user role privilege project management included task assignment task status update required knowledge html wordpress ucsd pepband october october team five,🔴 Large (>10)
775,Candidate_775,56,0.4263404607772827,42.630001068115234,55,0.034653465346534656,3.47,1,0.39168699543074803,🌟 Excellent Match,bootstrap less year less year front end less year less year html less year javascript less year php less year react less year ui less year,🟡 Close (±5)
1890,Candidate_1890,57,0.42614173889160156,42.61000061035156,19,0.04,4.0,38,0.3861417388916016,🌟 Excellent Match,dynamic stable workplace would constantly look challenge would help achieve academic record work experience android developer pnp infotech indore wv february june month trainee android developer pnp infotech indore,🔴 Large (>10)
1886,Candidate_1886,58,0.4220954179763794,42.209999084472656,1785,0.012578616352201259,1.26,-1727,0.40951680162417814,🌟 Excellent Match,product techinal year,🔴 Large (>10)
603,Candidate_603,59,0.4190194308757782,41.900001525878906,218,0.02912621359223301,2.91,-159,0.3898932172835452,🌟 Excellent Match,experience,🔴 Large (>10)
698,Candidate_698,60,0.41770803928375244,41.77000045776367,613,0.02349869451697128,2.35,-553,0.39420934476678116,🌟 Excellent Match,angular less year angularjs less year front end less year less year javascript less year jquery less year teacher assistant less year ui less year user interface less year,🔴 Large (>10)
863,Candidate_863,61,0.41770803928375244,41.77000045776367,612,0.02349869451697128,2.35,-551,0.39420934476678116,🌟 Excellent Match,angular less year angularjs less year front end less year less year javascript less year jquery less year teacher assistant less year ui less year user interface less year,🔴 Large (>10)
639,Candidate_639,62,0.41770803928375244,41.77000045776367,610,0.02349869451697128,2.35,-548,0.39420934476678116,🌟 Excellent Match,angular less year angularjs less year front end less year less year javascript less year jquery less year teacher assistant less year ui less year user interface less year,🔴 Large (>10)
1327,Candidate_1327,63,0.41706088185310364,41.709999084472656,51,0.03496503496503497,3.5,12,0.3820958468880687,🌟 Excellent Match,excel less year html less year mendix less year microsoft word less year powerpoint less year python less year,🔴 Large (>10)
2288,Candidate_2288,64,0.4170522093772888,41.709999084472656,1859,0.011560693641618497,1.16,-1795,0.4054915157356703,🌟 Excellent Match,Not specified,🔴 Large (>10)
2119,Candidate_2119,65,0.4170522093772888,41.709999084472656,1860,0.011560693641618497,1.16,-1795,0.4054915157356703,🌟 Excellent Match,Not specified,🔴 Large (>10)
2169,Candidate_2169,66,0.4170522093772888,41.709999084472656,1858,0.011560693641618497,1.16,-1792,0.4054915157356703,🌟 Excellent Match,Not specified,🔴 Large (>10)
2189,Candidate_2189,67,0.4170522093772888,41.709999084472656,1861,0.011560693641618497,1.16,-1794,0.4054915157356703,🌟 Excellent Match,Not specified,🔴 Large (>10)
2338,Candidate_2338,68,0.4146602153778076,41.470001220703125,2084,0.007194244604316547,0.72,-2016,0.40746597077349106,🌟 Excellent Match,angularjs abap willing relocate anywhere authorized work u employer work experience database administrator nyctwa long island city proficient range computer system tool language known html api cs equally successful team environment git java javascript jquery language ny february may php python reactjs ruby ruby rail sas sql used rapidly resolve challenging technical quick learner mastering new technology,🔴 Large (>10)
1562,Candidate_1562,69,0.41430920362472534,41.43000030517578,421,0.025477707006369428,2.55,-352,0.3888314966183559,🌟 Excellent Match,access initializing new subject completing syllabus related accomplishment time management industry research development new technolgy skill used time management presentation research teaching internship trainee labri bordeaux juin decembre responsibility programmed designed graph editor allows user interact graph made final report accomplishment research reading skill discus supervisor time management control task skill used research reading skill discus supervisor time management control task programming lisp language latex project management formation phd en bioinformatics university bordeaux talence msc en software engineering bordeaux university thanh ph h ch minh bsc en computer science quy nhon university quy nh n competence legal research data analyse documentation lien http http http http excel powerpoint programming report used python programming big data processing graph theory senior lecturer information science hoa sen university thanh ph h ch minh aout octobre responsibility organizing lecture microsoft office word web programming,🔴 Large (>10)
1655,Candidate_1655,70,0.41430920362472534,41.43000030517578,422,0.025477707006369428,2.55,-352,0.3888314966183559,🌟 Excellent Match,access initializing new subject completing syllabus related accomplishment time management industry research development new technolgy skill used time management presentation research teaching internship trainee labri bordeaux juin decembre responsibility programmed designed graph editor allows user interact graph made final report accomplishment research reading skill discus supervisor time management control task skill used research reading skill discus supervisor time management control task programming lisp language latex project management formation phd en bioinformatics university bordeaux talence msc en software engineering bordeaux university thanh ph h ch minh bsc en computer science quy nhon university quy nh n competence legal research data analyse documentation lien http http http http excel powerpoint programming report used python programming big data processing graph theory senior lecturer information science hoa sen university thanh ph h ch minh aout octobre responsibility organizing lecture microsoft office word web programming,🔴 Large (>10)
1612,Candidate_1612,71,0.41430920362472534,41.43000030517578,423,0.025477707006369428,2.55,-352,0.3888314966183559,🌟 Excellent Match,access initializing new subject completing syllabus related accomplishment time management industry research development new technolgy skill used time management presentation research teaching internship trainee labri bordeaux juin decembre responsibility programmed designed graph editor allows user interact graph made final report accomplishment research reading skill discus supervisor time management control task skill used research reading skill discus supervisor time management control task programming lisp language latex project management formation phd en bioinformatics university bordeaux talence msc en software engineering bordeaux university thanh ph h ch minh bsc en computer science quy nhon university quy nh n competence legal research data analyse documentation lien http http http http excel powerpoint programming report used python programming big data processing graph theory senior lecturer information science hoa sen university thanh ph h ch minh aout octobre responsibility organizing lecture microsoft office word web programming,🔴 Large (>10)
803,Candidate_803,72,0.4136699140071869,41.369998931884766,179,0.029914529914529916,2.99,-107,0.38375538409265697,🌟 Excellent Match,skill user interface front end development platform mac window friendly familiar cross platform computer browser compatibility general creative adobe dreamweaver adobe flash ajax ajax year ajax component including web technology skill javascript year also great team player authorized work united state employer work experience interface developer virtual atlantic bootstrap managed source control version control using git enhance user interface custom web application using cs responsive technique create content management system custom feature umbraco determined able work independently jquery based standard web developed single page application using angular seo please visit http refer client website application worked since last year senior web developer sumtotal system july january major responsibility responsible designing developing website english angular angular year bootstrap bootstrap year case study white paper promote company product designing implementing online promotional material regular webcast emailers weekly newsletter playing major role promoting offer website updating banner website event day day taking care keyword density meta tag across website accordingly make whole website search engine friendly environment adobe photoshop chinese composite maintain seo guideline creating website worked agile methodology environment creative problem solver cs cs year detail oriented german french language implementing website new brand color using web technology designing layout promoting various collateral like datasheets git inc january present major responsibility build responsive website design mockups using japanese javascript jquery mvc framework photoshop photoshop year reactjs typescript visual studio,🔴 Large (>10)
849,Candidate_849,73,0.41336894035339355,41.34000015258789,1069,0.01935483870967742,1.94,-996,0.39401410164371614,🌟 Excellent Match,angular less year bootstrap less year front end less year less year git less year html less year less year java less year javascript less year jquery less year user interface less year version control less year,🔴 Large (>10)
852,Candidate_852,74,0.4117538332939148,41.18000030517578,262,0.028169014084507043,2.82,-188,0.38358481920940773,🌟 Excellent Match,ajax admin panel dedicated ui developer integrating party application netfortris application integration partner included salesforce angularjs throughout application reviewed code teammate merging master worked different team cm inphonex built admin panel app used set new user within company assign user permission jquery ui make sure website responsive made sure site cross browser compatible conducted market research see appealing recruiting page environment html jquery ui made sure site cross browser compatible environment html jquery used git create feature branch new feature bud fix used ruby rail mvc structure application made sure everything responsive utilizing bootstrap jquery ui made sure feature app cross browser compatible used debugging tool fix bug identify problem application environment json followed mvc structure develop application handling cross compatibility issue ie made sure platform following architecture made sure app compatible different browser device scrum meeting every morning make sure everyone keeping date always working something used angularjs service safari window environment angularjs angularjs developed html assign different branch office bootstrap box ca january august responsibility worked team ca july present responsibility worked multiple team project integration cs cs cs less cs page mock ups involved ui review ui architect business unit converted culver city los angeles department directive create consistent feature throughout app environment dropbox factory firefox problem identification resolution team player excellent interpersonal communicational skill work experience front end developer netfortris git git front end developer protek los angeles git front end developer sling tv american fork git source tree used debugging tool using breakpoints fix bug application worked ux team modify layout app primarily used html google drive hudweb intellinote involved developing ui io javascript jquery jquery ui json front end developer aflac layout programming html web application designed application less license llc august january responsibility added new feature existing application using html office onedrive group pasadena june december responsibility started project scratch worked team creating idea put onto recruiting page aflac pasadena created wireframes ux team create psd used bootstrap phoneburner phone plugin react ruby rail set call menu setting maintained project well added new feature fixed bug worked great multi team environment handling multiple project good responsive design using tool bootstrap source tree front end developer whose landlord user interactive ui web page using web technology like ut january june responsibility worked agile environment using jira zendesk zipwhip zoom video collaboration,🔴 Large (>10)
802,Candidate_802,75,0.4101943075656891,41.02000045776367,626,0.02333931777378815,2.33,-551,0.3868549897919009,🌟 Excellent Match,ajax year angular less year front end year javascript year jquery year json year,🔴 Large (>10)
615,Candidate_615,76,0.4097716808319092,40.97999954223633,224,0.028985507246376812,2.9,-148,0.38078617358553235,🌟 Excellent Match,sas bootstrap liquid jquery javascript google analytics semrush screaming frog,🔴 Large (>10)
685,Candidate_685,77,0.4097716808319092,40.97999954223633,226,0.028985507246376812,2.9,-149,0.38078617358553235,🌟 Excellent Match,sas bootstrap liquid jquery javascript google analytics semrush screaming frog,🔴 Large (>10)
629,Candidate_629,78,0.4097716808319092,40.97999954223633,225,0.028985507246376812,2.9,-147,0.38078617358553235,🌟 Excellent Match,sas bootstrap liquid jquery javascript google analytics semrush screaming frog,🔴 Large (>10)
736,Candidate_736,79,0.4095293879508972,40.95000076293945,281,0.027777777777777776,2.78,-202,0.3817516101731194,🌟 Excellent Match,api less year docker less year git less year html less year javascript less year,🔴 Large (>10)
1448,Candidate_1448,80,0.4087594151496887,40.880001068115234,1623,0.014285714285714285,1.43,-1543,0.39447370086397443,🌟 Excellent Match,active directory less year ccna less year cisco less year mcse less year networking less year noc less year system administrator less year vmware less year,🔴 Large (>10)
2153,Candidate_2153,81,0.4085022211074829,40.849998474121094,913,0.020689655172413793,2.07,-832,0.38781256593506913,🌟 Excellent Match,web design java cs microsoft office software microsoft server web application blog glogs html wikis programming sql oracle portal server,🔴 Large (>10)
