Resume_ID,SBERT_Cosine_Similarity,TF_IDF_Jaccard_Combined,Combined_Score
1887,0.39836854,0.03393793447132716,0.6011838881651395
727,0.38337827,0.03465220005832613,0.5928850943384216
1906,0.3985152,0.032352860337166986,0.5904485726645118
444,0.28483796,0.046836765706677594,0.5896648889164784
725,0.3398439,0.039699380968897885,0.5891603186063001
737,0.37117052,0.03562842336157829,0.5888310212897826
805,0.36899388,0.03581112607048338,0.5881674271296098
696,0.3931447,0.03264642230094379,0.5877335751358062
861,0.3931447,0.03264642230094379,0.5877335751358062
815,0.43767196,0.026925624157452067,0.5877152076863037
836,0.3443485,0.038747611265950804,0.5866016747581385
1959,0.3470905,0.03814092743362381,0.5848568933771476
807,0.33400428,0.03954401107528046,0.5829553484630743
1967,0.4160365,0.028848498467846435,0.5818513469221266
795,0.3528938,0.03686421795744142,0.5812141504959238
1327,0.4505216,0.02431446081099038,0.5811280937008358
604,0.37589768,0.033596275812890444,0.579063159842093
828,0.3682699,0.03449130575074555,0.5784838730931984
2345,0.29245624,0.043638950960576954,0.5744520910207229
1480,0.33758897,0.03739099819971522,0.5713534638950264
792,0.35147518,0.035202800767727783,0.5685778341035107
773,0.3493417,0.0352757205941935,0.5671997360541865
760,0.33200783,0.03749669422481266,0.5671653686540112
829,0.39031154,0.030004227595560866,0.5671297480170874
671,0.45335346,0.0216083287768746,0.5650724039533606
672,0.45335346,0.0216083287768746,0.5650724039533606
892,0.45335343,0.0216083287768746,0.5650723741510382
667,0.45335343,0.0216083287768746,0.5650723741510382
607,0.3755389,0.03155580076004538,0.5647615835026264
1908,0.3677491,0.032396565382043274,0.563667718393127
821,0.3471228,0.0349991716088225,0.5633511232973456
768,0.37782848,0.030989050188734067,0.5628922635959538
734,0.4251544,0.024674864721936685,0.561270080964441
817,0.34602815,0.03456393178302988,0.5594044004770997
833,0.35794318,0.03300980626057897,0.5592397844538868
2,0.363901,0.03206444477935472,0.5580042092140696
1988,0.2897331,0.04158619206623992,0.5579852228022903
634,0.38286746,0.029608402432735943,0.5578643808238757
855,0.38286746,0.029608402432735943,0.5578643808238757
690,0.38286746,0.029608402432735943,0.5578643808238757
2269,0.3864397,0.029083132584524052,0.5574083787940557
2150,0.38643968,0.029083132584524052,0.5574083489917333
2100,0.38643968,0.029083132584524052,0.5574083489917333
1898,0.37801772,0.029910559918348734,0.5556666582995078
800,0.3184015,0.037488567233335136,0.5551333332887646
781,0.39933008,0.027086377441795643,0.5550684135252046
890,0.34195155,0.03445464728469018,0.5550671150276184
664,0.34195155,0.03445464728469018,0.5550671150276184
669,0.34195155,0.03445464728469018,0.5550671150276184
1543,0.40085876,0.026646174807014224,0.5533967288365536
767,0.40052602,0.026575657163211926,0.5526204907245128
857,0.4376483,0.021466869667008715,0.5502790695875917
636,0.4376483,0.021466869667008715,0.5502790695875917
692,0.4376483,0.021466869667008715,0.5502790695875917
818,0.33970174,0.03401462102421298,0.5500708192716783
698,0.40102357,0.025431400347926313,0.5452154893929616
863,0.40102357,0.025431400347926313,0.5452154893929616
639,0.40102357,0.025431400347926313,0.5452154893929616
1876,0.34616867,0.03244537399622224,0.5450071255802932
699,0.3171123,0.036092110234460455,0.5444270072046193
710,0.3171123,0.036092110234460455,0.5444270072046193
744,0.27106464,0.041638499339139545,0.5419116697691619
777,0.35077447,0.030971336658299972,0.538957842541569
182,0.3611165,0.0294200545257608,0.5374281593417712
676,0.3463573,0.03129278424066771,0.5372730625532469
620,0.3463573,0.03129278424066771,0.5372730625532469
896,0.3463573,0.03129278424066771,0.5372730625532469
655,0.349477,0.030847586483522448,0.5369675813094247
816,0.38960707,0.025607509052861275,0.5363737343453527
623,0.35764986,0.0296742632734335,0.5361191824246203
898,0.35764986,0.0296742632734335,0.5361191824246203
679,0.35764986,0.0296742632734335,0.5361191824246203
791,0.32657814,0.0333935314737348,0.534262317610873
663,0.35491043,0.029542575849821104,0.5328053263270377
668,0.35491043,0.029542575849821104,0.5328053263270377
1905,0.2900456,0.03759169935127356,0.530881281414515
799,0.37110114,0.0270430369094866,0.5299241400997361
868,0.3324315,0.03196653404298982,0.5296335511098059
645,0.3324315,0.03196653404298982,0.5296335511098059
704,0.3324315,0.03196653404298982,0.5296335511098059
1964,0.35866702,0.028498825468381485,0.528957837101663
782,0.34222668,0.030595030626584162,0.5288547669542529
811,0.38750294,0.024756145718743763,0.5286862682980441
1079,0.39344388,0.023946552579626794,0.5283664326647135
766,0.37117654,0.02678633622705081,0.5282310362277982
752,0.3410946,0.03053399579949728,0.5274399823857571
1279,0.35669252,0.028473891736840222,0.5270489844919657
891,0.35516176,0.028658270962603174,0.526965360785927
665,0.35516176,0.028658270962603174,0.526965360785927
670,0.35516176,0.028658270962603174,0.526965360785927
1836,0.2309846,0.04457278937357873,0.5267452740839742
798,0.42420107,0.01958060776553714,0.5255139935714647
876,0.41400385,0.02076075651006317,0.5246273248701946
712,0.41400385,0.02076075651006317,0.5246273248701946
652,0.4140038,0.02076075651006317,0.5246272950678722
1921,0.3213097,0.03251454300914548,0.5236002682000505
499,0.33278424,0.030925520369362188,0.5228087327083406
2251,0.32164627,0.03229445843539529,0.5223880329798285
2082,0.32164627,0.03229445843539529,0.5223880329798285
2132,0.32164627,0.03229445843539529,0.5223880329798285
1307,0.36597812,0.026565668941708184,0.5221428723429252
1903,0.30056196,0.034901308315047085,0.521697388645631
736,0.3465562,0.028993073179840102,0.5216855090347918
198,0.30796975,0.03389338781749472,0.5213092472648433
882,0.34093285,0.029634949704339615,0.5211353597614086
718,0.34093285,0.029634949704339615,0.5211353597614086
658,0.34093285,0.029634949704339615,0.5211353597614086
1562,0.41430923,0.020106648212246003,0.5204127633582775
1655,0.41430914,0.020106648212246003,0.5204126739513103
1612,0.41430914,0.020106648212246003,0.5204126739513103
726,0.3383579,0.029658238983296434,0.5190285221409934
1940,0.28897452,0.03595930088705265,0.5187497557355505
1881,0.3430063,0.028989758148043103,0.5185381627070095
838,0.40242636,0.021347707811408833,0.5184598802264474
735,0.40198058,0.02103940521085016,0.515954310375463
789,0.35925388,0.02633799415717707,0.5146636659149693
1699,0.39158022,0.022177778211968764,0.5146025189209512
127,0.22385848,0.04317367134487578,0.5108830268513856
336,0.34471583,0.027569167729046044,0.5103059240139539
1914,0.48610955,0.009332717292202823,0.5097651256777632
1948,0.26288038,0.037993114007425416,0.5097217413330444
2318,0.40588573,0.019622679792640575,0.5096811543078394
738,0.34454006,0.027432486418158805,0.5092143515373138
1877,0.2848094,0.03486846562083427,0.5076068078987113
2098,0.12977697,0.0547240116430607,0.5072403474778535
2148,0.12977697,0.0547240116430607,0.5072403474778535
2267,0.12977697,0.0547240116430607,0.5072403474778535
881,0.37118596,0.02346042992870962,0.5054429483987211
1907,0.25002778,0.03901751948440036,0.5054303027239537
742,0.31164798,0.031038939594857852,0.5049819397621816
618,0.31848228,0.02996902906392248,0.5036641453681859
894,0.31848228,0.02996902906392248,0.5036641453681859
674,0.31848228,0.02996902906392248,0.5036641453681859
229,0.38622132,0.021229244566653788,0.5033841622577031
686,0.3796733,0.02203067693400978,0.5031137366238253
630,0.3796733,0.02203067693400978,0.5031137366238253
616,0.3796733,0.02203067693400978,0.5031137366238253
631,0.3796733,0.02203067693400978,0.5031137366238253
788,0.3350467,0.027682058171631767,0.5025688976341909
801,0.31029934,0.030627533538054832,0.5009750009512823
1926,0.27700198,0.03487868684180014,0.5008047485058917
790,0.32434952,0.028775623517249892,0.500648679513173
1947,0.24895555,0.03842009620799706,0.500391673870868
2432,0.2727307,0.03503183615187363,0.49809486924543656
775,0.41005543,0.01739224613966303,0.498063538032239
806,0.26510358,0.03596076891708783,0.49774852494873134
165,0.3531807,0.02456659989785571,0.4971765616168695
68,0.34299973,0.02584371215980346,0.49696880379494274
826,0.3461361,0.025254847827418263,0.49569326818957804
879,0.38995427,0.019526696093888796,0.4950003478450342
715,0.38995427,0.019526696093888796,0.4950003478450342
656,0.38995427,0.019526696093888796,0.4950003478450342
175,0.30176258,0.030830300366099444,0.494850742503702
1575,0.3721646,0.021491115497636454,0.4928063117703281
1669,0.3721646,0.021491115497636454,0.4928063117703281
1625,0.3721646,0.021491115497636454,0.4928063117703281
721,0.29642546,0.031121334164913986,0.4921477717553689
526,0.3772119,0.02062895959257592,0.491339598784176
851,0.35638577,0.023285918723012854,0.4912196551701977
889,0.35638577,0.023285918723012854,0.4912196551701977
1453,0.35033357,0.023997497562389582,0.49076978215480427
1542,0.46305734,0.009412807889550926,0.49002343837116524
1937,0.28525746,0.03219966880646071,0.4897087582973375
1255,0.30509108,0.029484039780062393,0.4885529721881715
81,0.36798757,0.021238557771057515,0.48739861160110437
739,0.43596855,0.012414019286777255,0.4867506466843087
1938,0.30591488,0.02900044610860792,0.48596342281165456
1615,0.32751757,0.02614722533277797,0.48542169911305155
1658,0.32751757,0.02614722533277797,0.48542169911305155
1565,0.32751757,0.02614722533277797,0.48542169911305155
47,0.33972278,0.024576984951506606,0.48540203478938293
41,0.33972278,0.024576984951506606,0.48540203478938293
713,0.29966226,0.029652373159643645,0.4849282855322706
877,0.29966226,0.029652373159643645,0.4849282855322706
653,0.29966226,0.029652373159643645,0.4849282855322706
2193,0.27526015,0.032579194482442606,0.48351045469055653
2294,0.27526015,0.032579194482442606,0.48351045469055653
1950,0.31303087,0.027682676447008045,0.48319471171642664
850,0.3856268,0.018333142389340744,0.4830104468224299
852,0.36611456,0.020799889593184892,0.48274326463640205
1919,0.34655073,0.02292261364341436,0.48007266580496827
1932,0.2981788,0.029017976541544636,0.4792742555939571
1917,0.33299792,0.02447695197072916,0.4787971424932818
695,0.31944364,0.02618918324417558,0.47860259474827377
860,0.31944364,0.02618918324417558,0.47860259474827377
2406,0.39221537,0.01675878221185807,0.4780187864092699
793,0.3464278,0.022507699807018715,0.4771205579009745
844,0.33705795,0.023695218480345406,0.4770126535957291
2122,0.26775417,0.032573947861966476,0.476867705946632
2072,0.26775417,0.032573947861966476,0.476867705946632
2241,0.26775417,0.032573947861966476,0.476867705946632
2173,0.26775417,0.032573947861966476,0.476867705946632
494,0.31253278,0.02681931333637782,0.47683864035618506
740,0.3300525,0.024543943913995316,0.4766637539524548
1888,0.38187736,0.017825961617164612,0.4762338870433843
794,0.31275633,0.02653991334297582,0.4751203661988557
602,0.36205852,0.020172335407449466,0.47487175353172795
808,0.36205852,0.020172335407449466,0.47487175353172795
846,0.34781876,0.021946010615520307,0.47449497598535395
1894,0.3114209,0.026619759086045604,0.47449218039318974
1289,0.24708053,0.034875412745604115,0.4744453691062014
2077,0.40829268,0.014100422093305172,0.473949202666796
2127,0.40829268,0.014100422093305172,0.473949202666796
2178,0.40829268,0.014100422093305172,0.473949202666796
2246,0.40829268,0.014100422093305172,0.473949202666796
1851,0.30527568,0.027203897366715135,0.47308693939274254
1751,0.30527568,0.027203897366715135,0.47308693939274254
757,0.35385036,0.020962096413915877,0.47306006277449014
258,0.38102484,0.017363925272207207,0.472316612364554
662,0.4793703,0.004677750222471992,0.47192721222010253
888,0.4793703,0.004677750222471992,0.47192721222010253
723,0.4793703,0.004677750222471992,0.47192721222010253
2359,0.29119378,0.02881974722779251,0.47176733634603507
743,0.30595687,0.026917819584922953,0.4717257026361944
1481,0.3306383,0.023716632694697752,0.47150882082389844
254,0.37495822,0.018014754025456,0.4714376513072115
1712,0.28943178,0.02898257615615275,0.4713324828823361
733,0.33805695,0.02263346245068722,0.4706145002022198
2211,0.3412283,0.022171525892211583,0.47023973668011365
60,0.3175792,0.02512817157791914,0.46968913115164046
643,0.38592303,0.016320505252264,0.4694762025992002
703,0.38592303,0.016320505252264,0.4694762025992002
867,0.38592303,0.016320505252264,0.4694762025992002
142,0.33552247,0.0226974428360816,0.468822180677212
677,0.33035147,0.023300019189387542,0.4684008198365087
837,0.44936606,0.00800292080731266,0.46830870775595324
666,0.35658336,0.019862628589583275,0.4679296921475147
779,0.34156036,0.021780648742469166,0.467852894053538
1282,0.34814832,0.020927006518246537,0.4678006006734475
812,0.31398535,0.02530088671729905,0.4677096147443103
76,0.3271227,0.02349641082864764,0.46690494495201135
1698,0.36339945,0.01877434712619417,0.4664699761598625
870,0.45137575,0.007395742806241235,0.46591594482066545
647,0.45137575,0.007395742806241235,0.46591594482066545
706,0.45137575,0.007395742806241235,0.46591594482066545
813,0.37460566,0.017052079249357394,0.46452896992583165
1724,0.38369375,0.015781739728578947,0.46382118999813404
785,0.3052119,0.025771430902763248,0.46321240347039283
1904,0.22911164,0.03550424566328488,0.4629392341613888
780,0.2897259,0.0276553334371929,0.4624942101920547
748,0.34381753,0.02070420514120328,0.4624614938431225
292,0.38006535,0.015934802482324116,0.4616765741598759
1431,0.39720923,0.013708095168209096,0.4615044210089396
541,0.35314387,0.019354352515569544,0.4614184354275591
1910,0.3480843,0.01996479116816732,0.46114904367380793
617,0.37663484,0.016288919025963182,0.46108421251376247
893,0.37663484,0.016288919025963182,0.46108421251376247
673,0.37663484,0.016288919025963182,0.46108421251376247
1315,0.30191636,0.025636969001782257,0.45939002744992236
763,0.33641595,0.0211875885650958,0.4592598155669939
1054,0.31957078,0.023316223668383852,0.45902270965544734
294,0.32673076,0.022347427955159236,0.4586846135377196
764,0.3472015,0.019660468761324153,0.45828612602913943
1750,0.35123703,0.01910958723325691,0.458062362016902
1850,0.35123703,0.01910958723325691,0.458062362016902
750,0.34284025,0.020142543156922006,0.45775157497135993
2335,0.44412974,0.006944478420481319,0.4564449305929585
1913,0.2864964,0.027144231476771963,0.4561483885285587
2204,0.32787508,0.02182380464895997,0.45610286207793727
274,0.31496233,0.02345465031327126,0.4559151172139883
223,0.3132133,0.023630952982404523,0.4555840295347029
161,0.31260905,0.023594965359159732,0.45480551150724474
12,0.3695277,0.01626499552342115,0.45466452034617344
56,0.38712057,0.013975615186038607,0.45445797357300854
1883,0.37337607,0.01566949911885643,0.45397021053467407
1958,0.22492659,0.03470336223705758,0.4537661308452099
1550,0.27992308,0.02744479709386576,0.4524226678237242
21,0.35826156,0.017348843768608138,0.4521769310102888
831,0.33420116,0.020438238608591563,0.4521741739643398
786,0.39990646,0.01198244358162542,0.45205060056732504
612,0.295733,0.025351102399218183,0.4519880557090799
626,0.295733,0.025351102399218183,0.4519880557090799
682,0.295733,0.025351102399218183,0.4519880557090799
1608,0.3094282,0.023569807632781693,0.4518332668491055
1558,0.3094282,0.023569807632781693,0.4518332668491055
1727,0.32547462,0.021498241358212614,0.45175849621345876
869,0.2991357,0.024773965371064126,0.45102732626960546
705,0.2991357,0.024773965371064126,0.45102732626960546
646,0.2991357,0.024773965371064126,0.45102732626960546
38,0.29534343,0.025254475217026798,0.4509828497265571
1546,0.3686254,0.01578846896049219,0.4506041176370067
1762,0.30053103,0.024494067440839044,0.4503370081326702
1862,0.30053103,0.024494067440839044,0.4503370081326702
2137,0.35553113,0.01730873886133141,0.4494986959225811
2087,0.35553113,0.01730873886133141,0.4494986959225811
2256,0.35553113,0.01730873886133141,0.4494986959225811
2428,0.38617542,0.013372046316014866,0.4494890996102934
122,0.25252968,0.03050515713673567,0.4492871901299496
778,0.29553202,0.02493981372398362,0.44899210097267195
814,0.29553202,0.02493981372398362,0.44899210097267195
972,0.37347716,0.014890221840294773,0.44871789061675355
1250,0.2831638,0.026378447177696107,0.4479661792486238
128,0.2831638,0.026378447177696107,0.4479661792486238
774,0.3575154,0.01678345622095229,0.4476448772929136
2029,0.38322508,0.013406892952546936,0.44713103009162647
720,0.24531674,0.030931331155404924,0.4458594168167203
885,0.24531674,0.030931331155404924,0.4458594168167203
660,0.24531674,0.030931331155404924,0.4458594168167203
240,0.3313697,0.01983782993038391,0.44556658374980374
1489,0.3313697,0.01983782993038391,0.44556658374980374
1706,0.30973417,0.022584169696891546,0.4453468469216776
724,0.33053657,0.019897798207131674,0.44524430139260174
797,0.33053657,0.019897798207131674,0.44524430139260174
1685,0.3273714,0.02026559005178004,0.4449792037705517
1641,0.3273714,0.02026559005178004,0.4449792037705517
1591,0.3273714,0.02026559005178004,0.4449792037705517
1767,0.292262,0.024771950942301287,0.4449632303275159
1867,0.292262,0.024771950942301287,0.4449632303275159
603,0.372542,0.014377657478593361,0.44438154015813525
2205,0.26313752,0.028291358665897447,0.4434504613478364
1968,0.321241,0.02082696503096953,0.4434309923364108
640,0.37945,0.013333424988434772,0.44330462742957455
700,0.37945,0.013333424988434772,0.44330462742957455
864,0.37945,0.013333424988434772,0.44330462742957455
23,0.3206328,0.020840853605452278,0.44299084806076816
1609,0.32680404,0.02002792381362439,0.44285082799123515
1559,0.32680404,0.02002792381362439,0.44285082799123515
622,0.35605428,0.016109974122424712,0.44174261782290714
633,0.35605428,0.016109974122424712,0.44174261782290714
654,0.32073653,0.02056027030558156,0.44115899288455007
878,0.32073653,0.02056027030558156,0.44115899288455007
714,0.32073653,0.02056027030558156,0.44115899288455007
1965,0.32289243,0.02026088049039963,0.44100452335445384
732,0.3608306,0.01534827170480305,0.44072592351103235
561,0.32343188,0.0200569557821171,0.4400816263371268
1912,0.37128836,0.01380134477778813,0.4393279262257271
784,0.3021398,0.02266055850100155,0.4391858285138995
709,0.276533,0.025933624702321963,0.4390808570584518
872,0.276533,0.025933624702321963,0.4390808570584518
650,0.276533,0.025933624702321963,0.4390808570584518
874,0.276533,0.025933624702321963,0.4390808570584518
1433,0.38457423,0.012039108563118872,0.4389435177083832
730,0.3097964,0.02164077451965009,0.4389354197048921
289,0.33461443,0.018403411786449473,0.4385908343886857
914,0.28036058,0.02530692296647643,0.43815436154670406
842,0.3852964,0.011726502354425386,0.4374365110495788
900,0.34448275,0.0169346636405089,0.4372098900053986
681,0.34448275,0.0169346636405089,0.4372098900053986
625,0.34448275,0.0169346636405089,0.4372098900053986
1222,0.316981,0.02042901186545408,0.4369536796214179
1508,0.31189188,0.02106005179157564,0.4367995051565785
1151,0.30847648,0.02148296382633892,0.4366919722829785
2331,0.2893542,0.023835310154453407,0.43598389882148947
415,0.29125422,0.02357098085406269,0.43584452435154797
1924,0.30034333,0.022319071441883637,0.4352639618442317
2225,0.33571437,0.01776459858050354,0.4351804793462639
554,0.29909247,0.022441244282219,0.4350003697441007
35,0.2939769,0.023041085196292378,0.4346090461020333
1683,0.35049206,0.015643030441322238,0.4336462341186529
1639,0.35049206,0.015643030441322238,0.4336462341186529
1589,0.35049206,0.015643030441322238,0.4336462341186529
687,0.32630473,0.01870085751136023,0.43331537687056787
854,0.32630473,0.01870085751136023,0.43331537687056787
689,0.32630473,0.01870085751136023,0.43331537687056787
632,0.32630473,0.01870085751136023,0.43331537687056787
1296,0.3886531,0.010686144368623314,0.4332602786975054
880,0.34087574,0.01677521741718014,0.4329421450875862
717,0.34087574,0.01677521741718014,0.4329421450875862
1918,0.35939798,0.014381253044614486,0.4328367742657822
2236,0.30521905,0.02132498842281544,0.4327419580083698
52,0.31543583,0.0199399041016589,0.4322411863546546
2215,0.3083018,0.02070515726380985,0.4312069930071286
1448,0.38918805,0.010287122009185109,0.4309961828228116
25,0.34656358,0.015685045529993145,0.43047633919662714
89,0.3631959,0.013525662166809503,0.43031535348659944
481,0.2248245,0.031204720117550995,0.4296959409115628
1795,0.28803357,0.023072662468470947,0.42959413186726564
2212,0.34371814,0.015871984783251344,0.42925309781575394
946,0.31374964,0.019631454267275326,0.4286428290576306
1462,0.39319843,0.00935009774755808,0.42810358243890884
1239,0.35175806,0.01465166238890514,0.4279655539686717
6,0.2992277,0.021325074784741348,0.4274689693977307
464,0.30751708,0.02022126827645528,0.4271996005514985
1357,0.3232253,0.01818114083252008,0.42704259223697044
866,0.3812884,0.010651751333313746,0.42654212016224036
642,0.3812884,0.010651751333313746,0.42654212016224036
702,0.3812884,0.010651751333313746,0.42654212016224036
2418,0.31936452,0.018524861289334248,0.42600027579098976
164,0.31200314,0.019429596846608232,0.4257219680111379
1779,0.33990383,0.01577475560360585,0.425229290524876
398,0.28475642,0.022746334450415334,0.4244728528877199
2162,0.38028982,0.010451922932679734,0.42429349969341307
2112,0.38028982,0.010451922932679734,0.42429349969341307
2281,0.38028982,0.010451922932679734,0.42429349969341307
2182,0.38028982,0.010451922932679734,0.42429349969341307
1925,0.34969202,0.014378390678619192,0.4242739617430145
37,0.32415342,0.017622324679368116,0.4240293347093544
1337,0.33440173,0.016303917297423046,0.4240132952081131
862,0.34313095,0.015163638587394262,0.4238811011598303
697,0.34313095,0.015163638587394262,0.4238811011598303
613,0.31300545,0.018996383655474285,0.42363488334965593
683,0.31300545,0.018996383655474285,0.42363488334965593
627,0.31300545,0.018996383655474285,0.42363488334965593
205,0.29944196,0.020719584467684453,0.42350741660720087
2315,0.26952142,0.024541353926578868,0.4233663634124099
202,0.29818943,0.02078931217756774,0.42288286583050294
2329,0.32018137,0.017938759016514625,0.4227020041495776
1212,0.33867934,0.01553171037053417,0.4224856426531618
1723,0.2700808,0.02433648141248742,0.4224544937254815
2218,0.29416308,0.021222782188054578,0.42230991635496096
871,0.3508042,0.013862732494742902,0.42171849248888627
707,0.3508042,0.013862732494742902,0.42171849248888627
648,0.3508042,0.013862732494742902,0.42171849248888627
437,0.35125622,0.013800544869670504,0.4216901080840896
286,0.3233354,0.017297860796118922,0.42108537552730846
400,0.26548702,0.024718591177986096,0.4210300843752268
834,0.3214558,0.017484838156991103,0.42071250658913245
729,0.27268815,0.02374107408137501,0.42066844991731456
1096,0.23445833,0.02863900611572642,0.4205897801094144
1389,0.35250533,0.013465263792984239,0.4204914972570759
235,0.33919847,0.015163431497981815,0.42041832079955005
1408,0.3243332,0.01707158886412355,0.42041271076838865
1285,0.37868044,0.010058265652201578,0.42017870657191736
2340,0.29421502,0.020880455192311215,0.4200092907914429
206,0.35875744,0.012502764530589634,0.419397468500073
1946,0.32212916,0.017202537487106224,0.4193702745151363
22,0.2982916,0.020257822422902038,0.4193298510021256
187,0.28586015,0.021820896740115135,0.4191012586878434
472,0.27548409,0.023089818075801388,0.4186656079683899
2355,0.20779367,0.03172347560205792,0.41826098835577297
372,0.2718863,0.023481239148385326,0.41818171494544676
215,0.3516333,0.013191788779706415,0.4178494904543594
741,0.3022442,0.019499808616566514,0.4176133784083855
84,0.33124697,0.01572639616918824,0.4172780576946405
762,0.26138815,0.0246141790386157,0.416706599942404
552,0.3135504,0.01791014088329816,0.4166692739828096
824,0.29915646,0.019754748976359055,0.416642933884972
1104,0.2932551,0.020502066154823313,0.41657078735852543
2289,0.35168427,0.012954315513314673,0.41626665754809117
1220,0.2963194,0.019945871560186068,0.41545575679641955
2222,0.30330598,0.019046546925566055,0.4154412105231967
364,0.3758865,0.009710976449513613,0.4153390945265864
1500,0.34455538,0.013688926895412179,0.41502696976292575
770,0.36497,0.011059402105760088,0.4149727359631608
1495,0.27644843,0.022375191533529033,0.414616256087594
394,0.33871627,0.014370015514552283,0.4145556571905079
1467,0.29070762,0.020528518862984985,0.41450980214658895
28,0.33038568,0.015426160160045867,0.41446207344536884
825,0.28342584,0.021396706429236273,0.4140510827831532
2374,0.27662477,0.02221368964156585,0.41366450294052903
1691,0.34145468,0.013875554835209641,0.4135768850715883
1962,0.20938662,0.03080242631706221,0.4133500720842864
1262,0.34413227,0.013487607985236141,0.4132746533391307
410,0.29485708,0.01976811756821159,0.41295026577310023
2399,0.3063028,0.018255940328532904,0.41266005119469573
1928,0.24641985,0.025936704560259934,0.4125962731773585
2121,0.32062468,0.016400327071243823,0.4125475107304485
2071,0.32062468,0.016400327071243823,0.4125475107304485
2172,0.32062468,0.016400327071243823,0.4125475107304485
2240,0.32062468,0.016400327071243823,0.4125475107304485
1437,0.3076955,0.01799795700653458,0.4121176748326607
2053,0.22668839,0.0283869320874766,0.4120228920549211
2147,0.34808314,0.012693798021990815,0.4113113073902618
2266,0.34808314,0.012693798021990815,0.4113113073902618
2097,0.34808314,0.012693798021990815,0.4113113073902618
538,0.33542147,0.01424615739124998,0.4108066170616901
1417,0.2746059,0.022052753730055767,0.4107843955554773
1722,0.3039579,0.018269293890523564,0.4106876191252188
492,0.37338585,0.009336197673819949,0.41056921161343063
1811,0.35723338,0.011384599374314495,0.410391896930689
1603,0.32309395,0.015685163685488928,0.40981910304894886
1553,0.32309395,0.015685163685488928,0.40981910304894886
399,0.29462922,0.019335724542928617,0.4097859948997469
255,0.28614724,0.020408797842045606,0.40967516727131525
404,0.3022222,0.018313924474487923,0.40946573909330286
1450,0.39013296,0.007012443950297751,0.40938266092725906
1360,0.3374356,0.013721428294247958,0.4089828781683838
849,0.36318535,0.01038355487879666,0.4087694744755468
493,0.29348874,0.01932863168397747,0.4087335177139385
231,0.2786032,0.021235616893678942,0.40870202191605187
1878,0.2805239,0.020983201866702442,0.4086625490865351
761,0.30196822,0.018201323596303574,0.40847040476458163
2409,0.3335914,0.014113031122275063,0.40828332962830644
55,0.2760415,0.021443729348986595,0.40787367881634556
796,0.31716263,0.016156835343319804,0.40783128622366366
1783,0.31630033,0.016209018928309046,0.40742995655688236
2306,0.2764765,0.021245396829241724,0.40689714171988234
2061,0.26070166,0.023258877664645038,0.4068128583129952
220,0.32203013,0.015349835207090603,0.40658434087726525
1324,0.20389163,0.030494676319734813,0.40640398874899775
1323,0.39482677,0.005938915061890232,0.40615599262728036
319,0.29461718,0.018747202237932404,0.4057415452587637
1972,0.34026593,0.012863725290438425,0.4055952897202858
370,0.28699782,0.019630058016053848,0.405086235360435
392,0.28194344,0.020278353835938057,0.40508088334251
2231,0.31662965,0.015761866025738414,0.4046549457898144
832,0.29805753,0.018133042588180603,0.40456019615077415
